0.009,0.01,0.01,0.012,0.016,0.02,0.021,0.022,0.025,0.026,-0.9217794590339848,-0.9211566331316443,-0.9211566331316443,-0.9206107649367002,-0.9197510199028333,-0.9197510199028333,-0.9197510199028333,-0.919042476260303,-0.9189607409111976,-0.9189607409111976
0.01,0.01,0.012,0.016,0.02,0.021,0.022,0.025,0.026,0.026,-0.9189607409111976,-0.9193953704566395,-0.9196912482782363,-0.9200603948501166,-0.921597187279553,-0.921597187279553,-0.9222486879506077,-0.9237526215553813,-0.9237526215553813,-0.9237526215553813
0.01,0.012,0.016,0.02,0.021,0.022,0.025,0.026,0.026,0.026,-0.9246021117708824,-0.9264881597844276,-0.927521284375689,-0.9286120571513355,-0.9286120571513355,-0.9297585690224013,-0.9309588370325994,-0.9322108060856009,-0.9362553226442247,-0.9362553226442247
0.012,0.016,0.02,0.021,0.022,0.025,0.026,0.026,0.026,0.028,-0.9376921624539569,-0.9376921624539569,-0.9391694060947221,-0.9438187449699341,-0.9504281404850636,-0.9521355378568892,-0.9521355378568892,-0.9538592637830514,-0.9573439502446914,-0.9608582744222974
0.016,0.02,0.021,0.022,0.025,0.026,0.026,0.026,0.028,0.028,-0.9608582744222974,-0.9608582744222974,-0.9643776776444942,-0.9643776776444942,-0.9661314519630977,-0.9661314519630977,-0.9696111998599127,-0.9696111998599127,-0.9696111998599127,-0.9713307083032874
0.02,0.021,0.022,0.025,0.026,0.026,0.026,0.028,0.028,0.028,-0.9730322865212417,-0.9730322865212417,-0.9730322865212417,-0.9763684557857246,-0.9763684557857246,-0.977996399398244,-0.977996399398244,-0.9795931224680708,-0.9811552623819241,-0.9826794451647809
0.021,0.022,0.025,0.026,0.026,0.026,0.028,0.028,0.028,0.029,-0.9826794451647809,-0.9841622878548879,-0.9883288615690051,-0.9908376719481251,-0.9941297902697224,-0.9959712147259826,-0.9967759231434671,-0.9974988926361628,-0.9974988926361628,-0.9981368500934339
0.022,0.025,0.026,0.026,0.026,0.028,0.028,0.028,0.029,0.03,-0.9995083321982461,-0.9997740795170376,-0.9999534975182668,-0.9986392393949403,-0.9986392393949403,-0.9986392393949403,-0.9986392393949403,-0.9972645831436271,-0.9972645831436271,-0.9972645831436271
0.025,0.026,0.026,0.026,0.028,0.028,0.028,0.029,0.03,0.031,-0.9963882871680555,-0.9942447442078001,-0.9915633451166354,-0.9883251610329199,-0.9883251610329199,-0.9883251610329199,-0.9864916802346044,-0.9845124435094219,-0.9776803805649633,-0.9750987209405289
0.026,0.026,0.026,0.028,0.028,0.028,0.029,0.03,0.031,0.033,-0.9694687145801941,-0.9598344508251421,-0.9563005371933112,-0.9563005371933112,-0.9563005371933112,-0.9526034231427158,-0.9526034231427158,-0.9526034231427158,-0.9487420823548391,-0.9447155876312423
0.026,0.026,0.028,0.028,0.028,0.029,0.03,0.031,0.033,0.033,-0.9447155876312423,-0.9447155876312423,-0.9405231119466092,-0.9405231119466092,-0.9361639294101487,-0.9269430510047426,-0.9220804163636331,-0.9170491985825359,-0.9170491985825359,-0.9170491985825359
0.026,0.028,0.028,0.028,0.029,0.03,0.031,0.033,0.033,0.033,-0.9170491985825359,-0.9118491885461373,-0.9118491885461373,-0.9118491885461373,-0.9009424799926911,-0.8952358887306551,-0.8952358887306551,-0.8833172908743797,-0.8833172908743797,-0.8641821904544891
0.028,0.028,0.028,0.029,0.03,0.031,0.033,0.033,0.033,0.037,-0.8641821904544891,-0.8574709927384147,-0.8574709927384147,-0.8505946933326085,-0.8435542355163567,-0.8289851287140417,-0.8289851287140417,-0.8137732498776634,-0.8137732498776634,-0.8137732498776634
0.028,0.028,0.029,0.03,0.031,0.033,0.033,0.033,0.037,0.04,-0.7979297683851688,-0.7979297683851688,-0.7897750931556445,-0.7814674076217949,-0.7814674076217949,-0.7730085378294471,-0.7644004011536726,-0.7467444431245285,-0.7377008976148465,-0.7285166331349477
0.028,0.029,0.03,0.031,0.033,0.033,0.033,0.037,0.04,0.04,-0.7285166331349477,-0.7285166331349477,-0.7285166331349477,-0.7097354158960607,-0.7097354158960607,-0.7001433953714621,-0.7001433953714621,-0.6904205159797807,-0.6904205159797807,-0.6805694318175113
0.029,0.03,0.031,0.033,0.033,0.033,0.037,0.04,0.04,0.041,-0.6805694318175113,-0.6805694318175113,-0.6604936183347893,-0.6604936183347893,-0.6294886690728548,-0.5756388346449717,-0.5645711992502087,-0.5534120257831054,-0.5534120257831054,-0.5421646907198897
0.03,0.031,0.033,0.033,0.033,0.037,0.04,0.04,0.041,0.041,-0.5308326069377162,-0.5308326069377162,-0.5194192208538795,-0.5194192208538795,-0.5194192208538795,-0.5079280095549193,-0.5079280095549193,-0.5079280095549193,-0.5079280095549193,-0.5079280095549193
0.031,0.033,0.033,0.033,0.037,0.04,0.04,0.041,0.041,0.043,-0.5079280095549193,-0.48472615573662314,-0.48472615573662314,-0.48472615573662314,-0.473022594828779,-0.44942805703662114,-0.4256076106956405,-0.4256076106956405,-0.4136217038270068,-0.38951663996271785
0.033,0.033,0.033,0.037,0.04,0.04,0.041,0.041,0.043,0.045,-0.38951663996271785,-0.36525807828352025,-0.36525807828352025,-0.3530802868285008,-0.3530802868285008,-0.3530802868285008,-0.3408749681190906,-0.3408749681190906,-0.3408749681190906,-0.3408749681190906
0.033,0.033,0.037,0.04,0.04,0.041,0.041,0.043,0.045,0.046,-0.30412974144807176,-0.27956080546898315,-0.2672652777876159,-0.25496702111472386,-0.25496702111472386,-0.24266948382970024,-0.20581520258336383,-0.15688960708062955,-0.15688960708062955,-0.13257628709045455
0.033,0.037,0.04,0.04,0.041,0.041,0.043,0.045,0.046,0.046,-0.1204678916865431,-0.09636265739778979,-0.09636265739778979,-0.08437167712553521,-0.07242560599915247,-0.07242560599915247,-0.06052723963525715,-0.04867931796921831,-0.025145483477827312,-0.013464762493533344
0.037,0.04,0.04,0.041,0.041,0.043,0.045,0.046,0.046,0.047,0.009711753537769338,0.021202717119084172,0.0326256994982269,0.04397843997152206,0.06646446799276357,0.08864398386905248,0.08864398386905248,0.08864398386905248,0.08864398386905248,0.09961382479773354
0.04,0.04,0.041,0.041,0.043,0.045,0.046,0.046,0.047,0.048,0.11050119674883341,0.11050119674883341,0.11050119674883341,0.12130428738217758,0.15319071960986416,0.173996621392147,0.1944273971558728,0.20449874921603142,0.22434720740878156,0.22434720740878156
0.04,0.041,0.041,0.043,0.045,0.046,0.046,0.047,0.048,0.049,0.2341220311690269,0.24379583262181964,0.2628364774636207,0.2628364774636207,0.2628364774636207,0.2722015250827123,0.28146195741084934,0.29061702304512466,0.3086083335417151,0.3086083335417151
0.041,0.041,0.043,0.045,0.046,0.046,0.047,0.048,0.049,0.052,0.31744335791831874,0.31744335791831874,0.3261705728176633,0.3347895037246233,0.34329972867764263,0.35170087726028776,0.35170087726028776,0.3762469119293212,0.3842090451104098,0.3920609860536315
0.041,0.043,0.045,0.046,0.046,0.047,0.048,0.049,0.052,0.052,0.4223658063764395,0.42966639199546564,0.4368569184607337,0.44393754778677136,0.45776994568263546,0.45776994568263546,0.46452221725595866,0.4841270362220644,0.49044585750235686,0.5087598688433688
0.043,0.045,0.046,0.046,0.047,0.048,0.049,0.052,0.052,0.052,0.5087598688433688,0.5146519713032552,0.5204386423949346,0.526120427949797,0.526120427949797,0.552976597848789,0.552976597848789,0.5580416410696732,0.5726363159775436,0.5726363159775436
0.045,0.046,0.046,0.047,0.048,0.049,0.052,0.052,0.052,0.052,0.5950016763115153,0.5991874634062648,0.5991874634062648,0.5991874634062648,0.5991874634062648,0.603279238633631,0.603279238633631,0.603279238633631,0.6072777629232743,0.6111838011354441
0.046,0.046,0.047,0.048,0.049,0.052,0.052,0.052,0.052,0.053,0.6149981212198469,0.6187214933967415,0.6223546893605262,0.6223546893605262,0.6360011538841516,0.6360011538841516,0.6391950429235844,0.6391950429235844,0.6511226265884319,0.6565881874169872
0.046,0.047,0.048,0.049,0.052,0.052,0.052,0.052,0.053,0.056,0.6565881874169872,0.6641803888090635,0.6641803888090635,0.6641803888090635,0.6665523786523359,0.6665523786523359,0.6688461797026981,0.6688461797026981,0.6732019961334816,0.6732019961334816
0.047,0.048,0.049,0.052,0.052,0.052,0.052,0.053,0.056,0.058,0.6752653793110965,0.6772533086031334,0.6791664438441549,0.6810054347024932,0.6810054347024932,0.6810054347024932,0.6827709204139114,0.6844635295367733,0.6876325775427712,0.6891102182479845
0.048,0.049,0.052,0.052,0.052,0.052,0.053,0.056,0.058,0.059,0.6905173856653531,0.6931225778575482,0.6931225778575482,0.6943217118653335,0.6984408863197932,0.6984408863197932,0.6984408863197932,0.6993038736655087,0.6993038736655087,0.7008330601494667
0.049,0.052,0.052,0.052,0.052,0.053,0.056,0.058,0.059,0.059,0.7008330601494667,0.7008330601494667,0.7008330601494667,0.7015001767656845,0.7015001767656845,0.7015001767656845,0.7015001767656845,0.7026416610169779,0.7031168748963027,0.7035289479565814
0.052,0.052,0.052,0.052,0.053,0.056,0.058,0.059,0.059,0.06,0.7038782742632417,0.7038782742632417,0.7043902060295919,0.7043902060295919,0.7045535432243156,0.7045535432243156,0.7046772012260468,0.7045973966688256,0.7044576014462545,0.7044576014462545
0.052,0.052,0.052,0.053,0.056,0.058,0.059,0.059,0.06,0.06,0.7044576014462545,0.7039992206364436,0.7039992206364436,0.7033043272447536,0.7023750438811408,0.7023750438811408,0.7023750438811408,0.7018231315560342,0.7018231315560342,0.6998211219218636
0.052,0.052,0.053,0.056,0.058,0.059,0.059,0.06,0.06,0.061,0.6973042727521672,0.6973042727521672,0.6963518669497823,0.6942780143926163,0.691979973415514,0.691979973415514,0.6907473145873037,0.6907473145873037,0.6894591191033486,0.6881155490669837
0.052,0.053,0.056,0.058,0.059,0.059,0.06,0.06,0.061,0.061,0.68671676335966,0.6852629180080589,0.6852629180080589,0.6837541665526649,0.6821906604174027,0.6805725492799541,0.6788999814423644,0.6788999814423644,0.6753920642194049,0.6753920642194049
0.053,0.056,0.058,0.059,0.059,0.06,0.06,0.061,0.061,0.063,0.6735570078918994,0.6716680817171895,0.6697254326619833,0.6697254326619833,0.6677292085260352,0.6635766325466574,0.6569497383410231,0.6569497383410231,0.6569497383410231,0.6522682934283607
0.056,0.058,0.059,0.059,0.06,0.06,0.061,0.061,0.063,0.063,0.6522682934283607,0.6522682934283607,0.6473775729960073,0.6473775729960073,0.6369739293163734,0.6257508523625481,0.6228185959049025,0.6228185959049025,0.6228185959049025,0.6228185959049025
0.058,0.059,0.059,0.06,0.06,0.061,0.061,0.063,0.063,0.064,0.6198361899703146,0.616803869602957,0.6137218773047678,0.6137218773047678,0.5975758762274045,0.5942013919156877,0.5766191180134914,0.5729629960098271,0.5655138915756192,0.5578848118014772
0.059,0.059,0.06,0.06,0.061,0.061,0.063,0.063,0.064,0.066,0.554003758899876,0.554003758899876,0.5500789061016536,0.5461106730240901,0.5461106730240901,0.5461106730240901,0.5420994897788887,0.5380457970168543,0.5380457970168543,0.5298126984349406
0.059,0.06,0.06,0.061,0.061,0.063,0.063,0.064,0.066,0.066,0.5298126984349406,0.5171558543756096,0.5128569513317794,0.5041422855468708,0.499727583883212,0.4907861738455403,0.4862605887669783,0.4771025431207508,0.4536120731099588,0.44881690681996766
0.06,0.06,0.061,0.061,0.063,0.063,0.064,0.066,0.066,0.066,0.44881690681996766,0.4391346779530201,0.4391346779530201,0.4391346779530201,0.42933438360118975,0.4243916676183169,0.4243916676183169,0.40940162930663015,0.40940162930663015,0.40940162930663015
0.06,0.061,0.061,0.063,0.063,0.064,0.066,0.066,0.066,0.068,0.40940162930663015,0.4043533612776112,0.39928050509481855,0.39928050509481855,0.39928050509481855,0.39418379518258323,0.39418379518258323,0.39418379518258323,0.3890639727881112,0.3890639727881112
0.061,0.061,0.063,0.063,0.064,0.066,0.066,0.066,0.068,0.07,0.37875798816126444,0.37875798816126444,0.37357334027708894,0.36314456311634824,0.36314456311634824,0.36314456311634824,0.35790198216331354,0.3473643440809898,0.3473643440809898,0.3420708643039148
0.061,0.063,0.063,0.064,0.066,0.066,0.066,0.068,0.07,0.07,0.33676200267402856,0.3314385580373474,0.32610133278246944,0.32610133278246944,0.3207511325447636,0.3207511325447636,0.31538876590844256,0.31538876590844256,0.31538876590844256,0.30463078072092215
0.063,0.063,0.064,0.066,0.066,0.066,0.068,0.07,0.07,0.071,0.29923679137710946,0.29923679137710946,0.2884229057251976,0.2830046481609412,0.2775799415170609,0.2775799415170609,0.2775799415170609,0.26671446636960155,0.26127534080040615,0.25583305141431867
0.063,0.064,0.066,0.066,0.066,0.068,0.07,0.07,0.071,0.071,0.24494226160494853,0.24494226160494853,0.23404864610282877,0.228602818669971,0.22315872877269852,0.19599259023747376,0.19599259023747376,0.19057582963973754,0.19057582963973754,0.18516640918145938
0.064,0.066,0.066,0.066,0.068,0.07,0.07,0.071,0.071,0.071,0.17976511385037108,0.17437272399089238,0.17437272399089238,0.16899001504913558,0.15825671571472671,0.1529076494944411,0.1529076494944411,0.147571312060873,0.147571312060873,0.147571312060873
0.066,0.066,0.066,0.068,0.07,0.07,0.071,0.071,0.071,0.072,0.1263681000065391,0.1263681000065391,0.12110648625810788,0.1158619859322257,0.10542714272804311,0.09506912814516114,0.08992063393138007,0.08992063393138007,0.08479337338951952,0.08479337338951952
0.066,0.066,0.068,0.07,0.07,0.071,0.071,0.071,0.072,0.072,0.08479337338951952,0.06954553332702372,0.05451197202965853,0.04955128902152064,0.044616858337181,0.0397092660479226,0.03482908868485928,0.029976893145379224,0.029976893145379224,0.020358666441746377
0.066,0.068,0.07,0.07,0.071,0.071,0.071,0.072,0.072,0.072,0.020358666441746377,0.010858925290357072,0.0061547994072498795,0.00148184998975759,-0.012345016514173397,-0.025874000404541013,-0.03031535896994396,-0.03031535896994396,-0.03472184807545932,-0.039093052306228046
0.068,0.07,0.07,0.071,0.071,0.071,0.072,0.072,0.072,0.073,-0.04342856654171128,-0.04772799594860819,-0.05621707230154213,-0.06040598088270741,-0.06455732785672275,-0.0686707695458055,-0.07274597241393616,-0.08078037800626137,-0.08865807754593896,-0.09253743517877071
0.07,0.07,0.071,0.071,0.071,0.072,0.072,0.072,0.073,0.073,-0.09253743517877071,-0.09637676320774428,-0.09637676320774428,-0.10393428456709863,-0.10393428456709863,-0.11132864651046731,-0.11496406113415143,-0.11855800693579896,-0.11855800693579896,-0.12562067426087825
0.07,0.071,0.071,0.071,0.072,0.072,0.072,0.073,0.073,0.074,-0.12562067426087825,-0.132515104757486,-0.1358987885172689,-0.14253828573166066,-0.14900631480073032,-0.14900631480073032,-0.15530182639350895,-0.16142390535519227,-0.16142390535519227,-0.16441965748892418
0.071,0.071,0.071,0.072,0.072,0.072,0.073,0.073,0.074,0.075,-0.16737176739651122,-0.16737176739651122,-0.17314475572031077,-0.17596550100909625,-0.17596550100909625,-0.17874233760097893,-0.17874233760097893,-0.18416410093177696,-0.18416410093177696,-0.18680895398545766
0.071,0.071,0.072,0.072,0.072,0.073,0.073,0.074,0.075,0.075,-0.18940975075452599,-0.18940975075452599,-0.18940975075452599,-0.19196647210365214,-0.19196647210365214,-0.1969476463324884,-0.1969476463324884,-0.19937209495010244,-0.19937209495010244,-0.20175245940923284
0.071,0.072,0.072,0.072,0.073,0.073,0.074,0.075,0.075,0.076,-0.20408875394024326,-0.20408875394024326,-0.20408875394024326,-0.20638099912727906,-0.20638099912727906,-0.20862922180341834,-0.20862922180341834,-0.2108334549466761,-0.21299373757692025,-0.21718263697564447
0.072,0.072,0.072,0.073,0.073,0.074,0.075,0.075,0.076,0.078,-0.21718263697564447,-0.21921136107969316,-0.22119634914323216,-0.2250353934748723,-0.2250353934748723,-0.22688960142724038,-0.22688960142724038,-0.23046780769333616,-0.23046780769333616,-0.2321919889669996
0.072,0.072,0.073,0.073,0.074,0.075,0.075,0.076,0.078,0.078,-0.23551100272976794,-0.23865826811804283,-0.23865826811804283,-0.24016778165890218,-0.24016778165890218,-0.2430591836419442,-0.24444133077981606,-0.24833519995186487,-0.2507220892043327,-0.2507220892043327
0.072,0.073,0.073,0.074,0.075,0.075,0.076,0.078,0.078,0.08,-0.25185328416607816,-0.25185328416607816,-0.25185328416607816,-0.2529431918937039,-0.25689329163789193,-0.25689329163789193,-0.25689329163789193,-0.2586250653876667,-0.2594307690951655,-0.26019660227095304
0.073,0.073,0.074,0.075,0.075,0.076,0.078,0.078,0.08,0.081,-0.26092275786487595,-0.26160943218000104,-0.2622568248255044,-0.2649117751395746,-0.2649117751395746,-0.2660468352643062,-0.2660468352643062,-0.2663501994022179,-0.2666164504882598,-0.2666164504882598
0.073,0.074,0.075,0.075,0.076,0.078,0.078,0.08,0.081,0.081,-0.2666164504882598,-0.2668458218043202,-0.2668458218043202,-0.2668458218043202,-0.26703854948291983,-0.2671948724772574,-0.26731503253228583,-0.2673992741567757,-0.2674478445963206,-0.26729045376721977
0.074,0.075,0.075,0.076,0.078,0.078,0.08,0.081,0.081,0.082,-0.26716447097351104,-0.26716447097351104,-0.26716447097351104,-0.2670043565363989,-0.2670043565363989,-0.26681037617230685,-0.2665827981466109,-0.265701198556281,-0.265701198556281,-0.265341962801508
0.075,0.075,0.076,0.078,0.078,0.08,0.081,0.081,0.082,0.083,-0.265341962801508,-0.26495050823648947,-0.26495050823648947,-0.26495050823648947,-0.26306820070931974,-0.26251994712883253,-0.26251994712883253,-0.26251994712883253,-0.26194120937662246,-0.2613322847853896
0.075,0.076,0.078,0.078,0.08,0.081,0.081,0.082,0.083,0.083,-0.2606934729891241,-0.2593273977124082,-0.2586007448385534,-0.2586007448385534,-0.25784542593479404,-0.25706175185946545,-0.2562500356576756,-0.2562500356576756,-0.25541059254119486,-0.25541059254119486
0.076,0.078,0.078,0.08,0.081,0.081,0.082,0.083,0.083,0.084,-0.25541059254119486,-0.2536497971210767,-0.2536497971210767,-0.25178192983613823,-0.25178192983613823,-0.25178192983613823,-0.24773540242238737,-0.24666094857706136,-0.24556203434848686,-0.24443899731650964
0.078,0.078,0.08,0.081,0.081,0.082,0.083,0.083,0.084,0.086,-0.24443899731650964,-0.2432921769458256,-0.2409285533040488,-0.23971243813289125,-0.23971243813289125,-0.23721333465252564,-0.23721333465252564,-0.2359310449633205,-0.2346273985326738,-0.2346273985326738
0.078,0.08,0.081,0.081,0.082,0.083,0.083,0.084,0.086,0.087,-0.23330274883758453,-0.23059186155548855,-0.23059186155548855,-0.22637693349062063,-0.22347212975743236,-0.22199236416825172,-0.22199236416825172,-0.22049484444070033,-0.21589944481741183,-0.21433459880719474
0.08,0.081,0.081,0.082,0.083,0.083,0.084,0.086,0.087,0.088,-0.21433459880719474,-0.21275384951675264,-0.21275384951675264,-0.2111575703903759,-0.20954613585345347,-0.20791992126368156,-0.19958034397874322,-0.19787337743416392,-0.19442343315390534,-0.19268121779707453
0.081,0.081,0.082,0.083,0.083,0.084,0.086,0.087,0.088,0.09,-0.19268121779707453,-0.18916420968381342,-0.18560631414814383,-0.18560631414814383,-0.18560631414814383,-0.18381299036343088,-0.18201059313078283,-0.17838011029953696,-0.1765527905972739,-0.1747179291170236
0.081,0.082,0.083,0.083,0.084,0.086,0.087,0.088,0.09,0.094,-0.1747179291170236,-0.1747179291170236,-0.1728759084374723,-0.1728759084374723,-0.1728759084374723,-0.1728759084374723,-0.17102711087758424,-0.16917191843383134,-0.16544387488923584,-0.16544387488923584
0.082,0.083,0.083,0.084,0.086,0.087,0.088,0.09,0.094,0.095,-0.15792780641673645,-0.1560385052764268,-0.15414584598627865,-0.15414584598627865,-0.1503519568919048,-0.14654913698284225,-0.1446453100766546,-0.1294053568503022,-0.1294053568503022,-0.12750466063149576
0.083,0.083,0.084,0.086,0.087,0.088,0.09,0.094,0.095,0.095,-0.12560611916371497,-0.12371008747948574,-0.12181691869373326,-0.12181691869373326,-0.11992696394262563,-0.11992696394262563,-0.11804057232288981,-0.11615809083162652,-0.10867412928106511,-0.10867412928106511
0.083,0.084,0.086,0.087,0.088,0.09,0.094,0.095,0.095,0.096,-0.10681632575711053,-0.10311888352475403,-0.10311888352475403,-0.0976230534133896,-0.09580582610693254,-0.09399648800652914,-0.09399648800652914,-0.0921953536092445,-0.09040273453580625,-0.08861893948067366
0.084,0.086,0.087,0.088,0.09,0.094,0.095,0.095,0.096,0.096,-0.08507904127807887,-0.08507904127807887,-0.08507904127807887,-0.0815780681873827,-0.07984291783234464,-0.07811837952143029,-0.07470228327458973,-0.073011289181566,-0.07133203473546197,-0.07133203473546197
0.086,0.087,0.088,0.09,0.094,0.095,0.095,0.096,0.096,0.096,-0.07133203473546197,-0.07133203473546197,-0.0696647933941951,-0.0696647933941951,-0.0696647933941951,-0.0696647933941951,-0.0696647933941951,-0.06636742653551611,-0.06636742653551611,-0.0647378304979854
0.087,0.088,0.09,0.094,0.095,0.095,0.096,0.096,0.096,0.097,-0.0647378304979854,-0.0647378304979854,-0.061518110197616764,-0.061518110197616764,-0.05679099143316561,-0.05524359110505176,-0.05371074235082368,-0.05219267866154071,-0.05219267866154071,-0.04920182129495643
0.088,0.09,0.094,0.095,0.095,0.096,0.096,0.096,0.097,0.1,-0.04920182129495643,-0.04772947537093579,-0.046272809966161094,-0.044832039186063224,-0.04340737318388799,-0.04340737318388799,-0.04340737318388799,-0.04199901813788475,-0.04060717622943331,-0.03923204562209918
0.09,0.094,0.095,0.095,0.096,0.096,0.096,0.097,0.1,0.1,-0.03923204562209918,-0.03787382044161266,-0.036532690756760966,-0.035208842561190556,-0.035208842561190556,-0.03390245775610595,-0.03390245775610595,-0.03390245775610595,-0.03261371413386061,-0.027638562665301198
0.094,0.095,0.095,0.096,0.096,0.096,0.097,0.1,0.1,0.101,-0.027638562665301198,-0.026440546994333673,-0.02526115216534699,-0.02526115216534699,-0.02526115216534699,-0.024100526822073486,-0.024100526822073486,-0.01964854567761368,-0.01858384980292564,-0.01858384980292564
0.095,0.095,0.096,0.096,0.096,0.097,0.1,0.1,0.101,0.101,-0.017538726600430564,-0.017538726600430564,-0.016513295090748423,-0.016513295090748423,-0.016513295090748423,-0.015507670039506776,-0.013556277079136193,-0.013556277079136193,-0.01261071739761968,-0.011685380626091594
0.095,0.096,0.096,0.096,0.097,0.1,0.1,0.101,0.101,0.103,-0.010780360215480969,-0.010780360215480969,-0.009895745350597899,-0.009895745350597899,-0.009031620950607047,-0.005021029691264653,-0.004281392724203815,-0.00356272138833518,-0.0015329888517787802,-0.0008986465795599334
0.096,0.096,0.096,0.097,0.1,0.1,0.101,0.101,0.103,0.104,-0.0008986465795599334,-0.0002854820869328828,-0.0002854820869328828,0.00030647484362391155,0.0014266678665215554,0.0014266678665215554,0.001954865344706367,0.0024617780133135174,0.0029473969830965284,0.0029473969830965284
0.096,0.096,0.097,0.1,0.1,0.101,0.101,0.103,0.104,0.105,0.0029473969830965284,0.0034117175130260265,0.0034117175130260265,0.004676903037887033,0.004676903037887033,0.004676903037887033,0.005056064960355501,0.005413966552799876,0.005750627712389031,0.006066072396762809
0.096,0.097,0.1,0.1,0.101,0.101,0.103,0.104,0.105,0.105,0.006066072396762809,0.006633428386948763,0.006633428386948763,0.006885407780214237,0.007116306842657417,0.007515044097147395,0.007515044097147395,0.0076829822559704,0.0076829822559704,0.007956277093349546
0.097,0.1,0.1,0.101,0.101,0.103,0.104,0.105,0.105,0.106,0.008061757297167108,0.008061757297167108,0.008061757297167108,0.008210721228586966,0.008254351715641844,0.008277518777547576,0.008277518777547576,0.008262798137933737,0.008225087634286398,0.00808943736138138
0.1,0.1,0.101,0.101,0.103,0.104,0.105,0.105,0.106,0.107,0.007874152860988864,0.007874152860988864,0.007874152860988864,0.007208168049721191,0.007208168049721191,0.007208168049721191,0.006759355743448009,0.006506435666258537,0.005944237198649576,0.005307827295291612
0.1,0.101,0.101,0.103,0.104,0.105,0.105,0.106,0.107,0.109,0.004216634029645818,0.003817095807745092,0.0033999193826100378,0.0029652688527923147,0.0025133115295431327,0.0020442179069859374,0.0020442179069859374,0.001558161631857143,0.0010553194728134604,0.0
