0.042,0.043,0.047,0.053,0.053,0.054,0.055,0.056,0.056,0.062,0.5478103498981494,0.5580416410696732,0.5818727117603738,0.5991874634062648,0.5991874634062648,0.603279238633631,0.659199011036072,0.6688461797026981,0.6688461797026981,0.6732019961334816
0.043,0.047,0.053,0.053,0.054,0.055,0.056,0.056,0.062,0.062,0.6752653793110965,0.6772533086031334,0.6810054347024932,0.6844635295367733,0.6844635295367733,0.6891102182479845,0.6918546520276578,0.6954525908658941,0.6993038736655087,0.7001011100338939
0.047,0.053,0.053,0.054,0.055,0.056,0.056,0.062,0.062,0.067,0.7026416610169779,0.7026416610169779,0.7038782742632417,0.7041652364829086,0.7046555974677812,0.7046967074256523,0.7045973966688256,0.7044576014462545,0.7044576014462545,0.7039992206364436
0.053,0.053,0.054,0.055,0.056,0.056,0.062,0.062,0.067,0.071,0.7039992206364436,0.7036812020326692,0.7028688571058878,0.7023750438811408,0.7023750438811408,0.7018231315560342,0.6982000813445225,0.695343052949708,0.695343052949708,0.695343052949708
0.053,0.054,0.055,0.056,0.056,0.062,0.062,0.067,0.071,0.071,0.691979973415514,0.691979973415514,0.6907473145873037,0.6837541665526649,0.6788999814423644,0.6753920642194049,0.6735570078918994,0.6735570078918994,0.6677292085260352,0.6656795583043366
0.054,0.055,0.056,0.056,0.062,0.062,0.067,0.071,0.071,0.073,0.6635766325466574,0.6635766325466574,0.6635766325466574,0.6635766325466574,0.6569497383410231,0.6569497383410231,0.6498490075449057,0.644854165283836,0.6422789645267912,0.6286327315064978
0.055,0.056,0.056,0.062,0.062,0.067,0.071,0.071,0.073,0.074,0.6286327315064978,0.616803869602957,0.6137218773047678,0.6105904632774414,0.6074098856558564,0.6074098856558564,0.6041804107327464,0.6041804107327464,0.5975758762274045,0.5942013919156877
0.056,0.056,0.062,0.062,0.067,0.071,0.071,0.073,0.074,0.076,0.5907791612286657,0.5802291389658784,0.5729629960098271,0.5500789061016536,0.5171558543756096,0.5041422855468708,0.499727583883212,0.49527536114327,0.48169918285349395,0.4771025431207508
0.056,0.062,0.062,0.067,0.071,0.071,0.073,0.074,0.076,0.077,0.4678059599469172,0.4391346779530201,0.42933438360118975,0.4243916676183169,0.4144245818227972,0.39928050509481855,0.39418379518258323,0.39418379518258323,0.37875798816126444,0.36836860808433924
0.062,0.062,0.067,0.071,0.071,0.073,0.074,0.076,0.077,0.078,0.3420708643039148,0.33676200267402856,0.33676200267402856,0.32610133278246944,0.3207511325447636,0.3207511325447636,0.31001504410680214,0.30463078072092215,0.29383389344337063,0.26671446636960155
0.062,0.067,0.071,0.071,0.073,0.074,0.076,0.077,0.078,0.083,0.26127534080040615,0.25038841856168137,0.23404864610282877,0.23404864610282877,0.228602818669971,0.20684497024526208,0.19599259023747376,0.19599259023747376,0.19057582963973754,0.19057582963973754
0.067,0.071,0.071,0.073,0.074,0.076,0.077,0.078,0.083,0.084,0.17976511385037108,0.163617757322601,0.14224845071335734,0.13164611363297227,0.1263681000065391,0.12110648625810788,0.12110648625810788,0.10542714272804311,0.10542714272804311,0.09506912814516114
0.071,0.071,0.073,0.074,0.076,0.077,0.078,0.083,0.084,0.084,0.08992063393138007,0.08479337338951952,0.08479337338951952,0.07968800476639472,0.07460517775059798,0.06450970363787246,0.044616858337181,0.03482908868485928,0.03482908868485928,0.029976893145379224
0.071,0.073,0.074,0.076,0.077,0.078,0.083,0.084,0.084,0.088,0.01559372015154347,0.01559372015154347,-0.012345016514173397,-0.025874000404541013,-0.03472184807545932,-0.039093052306228046,-0.04342856654171128,-0.05621707230154213,-0.05621707230154213,-0.05621707230154213
0.073,0.074,0.076,0.077,0.078,0.083,0.084,0.084,0.088,0.088,-0.06455732785672275,-0.07274597241393616,-0.09637676320774428,-0.09637676320774428,-0.10765197915506106,-0.1358987885172689,-0.14253828573166066,-0.14253828573166066,-0.14900631480073032,-0.1521756955851339
0.074,0.076,0.077,0.078,0.083,0.084,0.084,0.088,0.088,0.089,-0.15530182639350895,-0.15530182639350895,-0.17314475572031077,-0.18147521772494038,-0.18416410093177696,-0.18416410093177696,-0.18680895398545766,-0.18940975075452599,-0.20175245940923284,-0.20408875394024326
0.076,0.077,0.078,0.083,0.084,0.084,0.088,0.088,0.089,0.091,-0.20638099912727906,-0.2108334549466761,-0.215110114653786,-0.22119634914323216,-0.2338730193446609,-0.2371060478390067,-0.23865826811804283,-0.24163471111901466,-0.24163471111901466,-0.2430591836419442
0.077,0.078,0.083,0.084,0.084,0.088,0.088,0.089,0.091,0.094,-0.24444133077981606,-0.24444133077981606,-0.2457812884174607,-0.24833519995186487,-0.25185328416607816,-0.2529431918937039,-0.2549998063768273,-0.2549998063768273,-0.25689329163789193,-0.257779301600506
0.078,0.083,0.084,0.084,0.088,0.088,0.089,0.091,0.094,0.094,-0.257779301600506,-0.26092275786487595,-0.26160943218000104,-0.2622568248255044,-0.26396535748099703,-0.26570612767430346,-0.2666164504882598,-0.26703854948291983,-0.2671948724772574,-0.2674478445963206
0.083,0.084,0.084,0.088,0.088,0.089,0.091,0.094,0.094,0.096,-0.26681037617230685,-0.2660279347929009,-0.265701198556281,-0.2640720776413706,-0.26358567510511804,-0.26194120937662246,-0.26002507590454915,-0.2586007448385534,-0.25784542593479404,-0.25706175185946545
0.084,0.084,0.088,0.088,0.089,0.091,0.094,0.094,0.096,0.102,-0.2562500356576756,-0.25454373986794865,-0.25454373986794865,-0.25272908588752574,-0.25080865469520774,-0.25080865469520774,-0.24878506021647467,-0.24666094857706136,-0.24666094857706136,-0.24666094857706136
0.084,0.088,0.088,0.089,0.091,0.094,0.094,0.096,0.102,0.103,-0.24443899731650964,-0.2432921769458256,-0.2432921769458256,-0.24212191455822235,-0.2409285533040488,-0.23847391576343938,-0.23059186155548855,-0.23059186155548855,-0.22780124240623623,-0.22637693349062063
0.088,0.088,0.089,0.091,0.094,0.094,0.096,0.102,0.103,0.105,-0.22347212975743236,-0.2189799384122086,-0.21589944481741183,-0.20791992126368156,-0.20295636369057282,-0.2012747993576869,-0.19958034397874322,-0.19958034397874322,-0.19268121779707453,-0.19092801591992922
0.088,0.089,0.091,0.094,0.094,0.096,0.102,0.103,0.105,0.106,-0.17838011029953696,-0.1765527905972739,-0.17102711087758424,-0.16544387488923584,-0.15981337228384812,-0.15981337228384812,-0.1503519568919048,-0.1446453100766546,-0.1446453100766546,-0.14274036662507564
0.089,0.091,0.094,0.094,0.096,0.102,0.103,0.105,0.106,0.108,-0.13892860663496112,-0.13892860663496112,-0.13702252493033365,-0.13511679622011263,-0.1313078509316083,-0.12750466063149576,-0.12750466063149576,-0.12560611916371497,-0.12371008747948574,-0.11992696394262563
0.091,0.094,0.094,0.096,0.102,0.103,0.105,0.106,0.108,0.109,-0.11615809083162652,-0.11053754435630858,-0.0921953536092445,-0.09040273453580625,-0.08861893948067366,-0.08684427416293865,-0.07640474013893746,-0.073011289181566,-0.073011289181566,-0.07133203473546197
0.094,0.094,0.096,0.102,0.103,0.105,0.106,0.108,0.109,0.111,-0.0696647933941951,-0.0647378304979854,-0.05835270604873448,-0.05679099143316561,-0.05219267866154071,-0.04199901813788475,-0.04060717622943331,-0.04060717622943331,-0.04060717622943331,-0.03923204562209918
0.094,0.096,0.102,0.103,0.105,0.106,0.108,0.109,0.111,0.117,-0.028855046334927276,-0.026440546994333673,-0.009031620950607047,-0.008188067670136872,-0.008188067670136872,-0.0021884749153713075,-0.0002854820869328828,0.0008771986269886887,0.0024617780133135174,0.0038547389990686146
0.096,0.102,0.103,0.105,0.106,0.108,0.109,0.111,0.117,0.118,0.004676903037887033,0.006360328609795705,0.006633428386948763,0.007830039983828129,0.007956277093349546,0.008061757297167108,0.008146548189706214,0.008210721228586966,0.008280305346071088,0.008280305346071088
0.102,0.103,0.105,0.106,0.108,0.109,0.111,0.117,0.118,0.118,0.008280305346071088,0.008262798137933737,0.008225087634286398,0.008167268059802215,0.008167268059802215,0.00808943736138138,0.00808943736138138,0.007208168049721191,0.006993310012720984,0.006506435666258537
0.103,0.105,0.106,0.108,0.109,0.111,0.117,0.118,0.118,0.118,0.006506435666258537,0.006234683693255837,0.0056352369927063556,0.005307827295291612,0.004962155708997641,0.004962155708997641,0.0033999193826100378,0.0029652688527923147,0.0010553194728134604,-0.0005521084492047889
